"RowId","YearStart","LocationAbbr","LocationDesc","DataSource","PriorityArea1","PriorityArea2","PriorityArea3","PriorityArea4","Class","Topic","Question","Data_Value_Type","Data_Value_Unit","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Break_Out_Category","Break_Out","ClassId","TopicId","QuestionId","Data_Value_TypeID","BreakOutCategoryId","BreakOutId","LocationId","GeoLocation"
NA,2016,"US","United States","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2367.6,2367.6,NA,NA,2318.3,2417.9,"Race","Unknown","C1","T1","MD101","Crude","BOC04","RAC08",59,NA
NA,2021,"VT","Vermont","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",16.7,16.7,NA,NA,2.3,118.3,"Race","Non-Hispanic Black","C1","T2","MD203","Crude","BOC04","RAC02",50,"POINT (-72.51764079 43.62538124)"
NA,2018,"ND","North Dakota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",25,25,NA,NA,3.5,177.5,"Race","Non-Hispanic Asian","C1","T1","MD103","Crude","BOC04","RAC03",38,"POINT (-100.118421 47.47531978)"
NA,2019,"SC","South Carolina","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",5292.1,5292.1,NA,NA,5203.1,5382.5,"Gender","Male","C1","T1","MD101","Crude","BOC02","GEN01",45,"POINT (-81.04537121 33.9988213)"
NA,2017,"ID","Idaho","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",0,0,NA,NA,0,0,"Race","Unknown","C1","T1","MD103","Crude","BOC04","RAC08",16,"POINT (-114.36373 43.68263001)"
NA,2020,"IL","Illinois","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",6068.8,6068.8,NA,NA,6002.5,6136,"Age","75+","C1","T1","MD101","Crude","BOC03","AGE08",17,"POINT (-88.99771018 40.48501028)"
NA,2020,"IA","Iowa","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",1.8,1.8,NA,NA,0.2,12.5,"Race","Other","C1","T2","MD203","Crude","BOC04","RAC07",19,"POINT (-93.81649056 42.46940091)"
NA,2020,"TX","Texas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4449,4449,NA,NA,4402.7,4495.7,"Gender","Male","C1","T1","MD101","Crude","BOC02","GEN01",48,"POINT (-99.42677021 31.82724041)"
NA,2017,"WI","Wisconsin","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1883.6,1883.6,NA,NA,1638.7,2165.1,"Race","Unknown","C1","T2","MD201","Crude","BOC04","RAC08",55,"POINT (-89.81637074 44.39319117)"
NA,2018,"ME","Maine","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.7,2.7,NA,NA,0.7,11,"Race","Unknown","C1","T1","MD103","Crude","BOC04","RAC08",23,"POINT (-68.98503134 45.25422889)"
NA,2018,"VI","Virginia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.4,5.4,NA,NA,3.8,7.7,"Race","Non-Hispanic Asian","C1","T1","MD103","Crude","BOC04","RAC03",51,"POINT (-78.45789046 37.54268067)"
NA,2017,"AK","Alaska","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3280.5,3280.5,NA,NA,3091.7,3480.9,"Gender","Female","C1","T1","MD101","Crude","BOC02","GEN02",2,"POINT (-147.722059 64.84507996)"
NA,2020,"MN","Minnesota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.3,5.3,NA,NA,3.2,8.9,"Race","Non-Hispanic Black","C1","T1","MD103","Crude","BOC04","RAC02",27,"POINT (-94.7942005 46.35564874)"
NA,2018,"CO","Colorado","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.5,4.5,NA,NA,4.1,5,"Age","75+","C1","T1","MD103","Crude","BOC03","AGE08",8,"POINT (-106.1336109 38.84384076)"
NA,2019,"KS","Kansas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2868.1,2868.1,NA,NA,2452.8,3353.7,"Race","Unknown","C1","T1","MD101","Crude","BOC04","RAC08",20,"POINT (-98.20078123 38.3477403)"
NA,2018,"KS","Kansas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4271.6,4271.6,NA,NA,3860.4,4726.5,"Race","Non-Hispanic Black","C1","T2","MD201","Crude","BOC04","RAC02",20,"POINT (-98.20078123 38.3477403)"
NA,2018,"LA","Louisiana","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2741.5,2741.5,NA,NA,2149.8,3495.9,"Race","Non-Hispanic Asian","C1","T1","MD101","Crude","BOC04","RAC03",22,"POINT (-92.44568007 31.31266064)"
NA,2020,"NH","New Hampshire","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.9,2.9,NA,NA,0.4,20.3,"Race","Other","C1","T2","MD203","Crude","BOC04","RAC07",33,"POINT (-71.50036092 43.65595011)"
NA,2019,"WA","Washington","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.4,5.4,NA,NA,5.1,5.7,"Race","Non-Hispanic White","C1","T2","MD203","Crude","BOC04","RAC01",53,"POINT (-120.4700108 47.52227863)"
NA,2016,"PA","Pennsylvania","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4020.5,4020.5,NA,NA,3652.1,4426,"Race","Non-Hispanic Asian","C1","T1","MD101","Crude","BOC04","RAC03",42,"POINT (-77.86070029 40.79373015)"
NA,2017,"TN","Tennessee","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",7.1,7.1,NA,NA,2.3,22.1,"Race","Hispanic","C1","T1","MD103","Crude","BOC04","RAC04",47,"POINT (-85.77449091 35.68094058)"
NA,2020,"CA","California","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",7.4,7.4,NA,NA,6.8,8.1,"Race","Non-Hispanic Asian","C1","T1","MD103","Crude","BOC04","RAC03",6,"POINT (-120.9999995 37.63864012)"
NA,2018,"NJ","New Jersey","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.9,4.9,NA,NA,4.6,5.2,"Gender","Female","C1","T1","MD103","Crude","BOC02","GEN02",34,"POINT (-74.27369129 40.13057005)"
NA,2018,"IA","Iowa","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",0,0,NA,NA,-1,-1,"Race","Hispanic","C1","T2","MD203","Crude","BOC04","RAC04",19,"POINT (-93.81649056 42.46940091)"
NA,2017,"NJ","New Jersey","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.2,5.2,NA,NA,4.9,5.5,"Age","75+","C1","T2","MD203","Crude","BOC03","AGE08",34,"POINT (-74.27369129 40.13057005)"
NA,2020,"FL","Florida","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.8,2.8,NA,NA,1.8,4.2,"Race","Unknown","C1","T2","MD203","Crude","BOC04","RAC08",12,"POINT (-81.92896054 28.93204038)"
NA,2016,"NV","Nevada","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",646.9,646.9,NA,NA,472.6,885.4,"Race","Hispanic","C1","T3","MD401","Crude","BOC04","RAC04",32,"POINT (-117.0718406 39.49324039)"
NA,2017,"MN","Minnesota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",868.3,868.3,NA,NA,814.8,925.3,"Gender","Male","C1","T3","MD401","Crude","BOC02","GEN01",27,"POINT (-94.7942005 46.35564874)"
NA,2019,"OH","Ohio","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4331.3,4331.3,NA,NA,3881.1,4833.7,"Race","Other","C1","T1","MD101","Crude","BOC04","RAC07",39,"POINT (-82.40426006 40.06021014)"
NA,2016,"OK","Oklahoma","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4078.6,4078.6,NA,NA,3985.9,4173.4,"Gender","Male","C1","T2","MD201","Crude","BOC02","GEN01",40,"POINT (-97.52107021 35.47203136)"
NA,2016,"NJ","New Jersey","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",622,622,NA,NA,601.4,643.2,"Gender","Female","C1","T3","MD401","Crude","BOC02","GEN02",34,"POINT (-74.27369129 40.13057005)"
NA,2018,"FL","Florida","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4060.5,4060.5,NA,NA,3878.7,4250.8,"Race","Hispanic","C1","T2","MD201","Crude","BOC04","RAC04",12,"POINT (-81.92896054 28.93204038)"
NA,2020,"MN","Minnesota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",3.9,3.9,NA,NA,1.9,8.2,"Race","Non-Hispanic Black","C1","T2","MD203","Crude","BOC04","RAC02",27,"POINT (-94.7942005 46.35564874)"
NA,2017,"KS","Kansas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.7,4.7,NA,NA,2.5,9.1,"Race","Other","C1","T1","MD103","Crude","BOC04","RAC07",20,"POINT (-98.20078123 38.3477403)"
NA,2016,"RI","Rhode Island","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.6,4.6,NA,NA,3.8,5.5,"Age","75+","C1","T1","MD103","Crude","BOC03","AGE08",44,"POINT (-71.52247031 41.70828019)"
NA,2020,"VI","Virginia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1623.2,1623.2,NA,NA,1333,1976.6,"Race","Hispanic","C1","T2","MD201","Crude","BOC04","RAC04",51,"POINT (-78.45789046 37.54268067)"
NA,2019,"SD","South Dakota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.2,5.2,NA,NA,4.2,6.5,"Gender","Female","C1","T2","MD203","Crude","BOC02","GEN02",46,"POINT (-100.3735306 44.35313005)"
NA,2021,"IA","Iowa","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1778.8,1778.8,NA,NA,1500.8,2108.3,"Race","Unknown","C1","T2","MD201","Crude","BOC04","RAC08",19,"POINT (-93.81649056 42.46940091)"
NA,2016,"DC","Washington, DC","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",7.5,7.5,NA,NA,6,9.6,"Age","75+","C1","T2","MD203","Crude","BOC03","AGE08",11,"POINT (-77.03196113 38.89037139)"
NA,2018,"TN","Tennessee","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.2,5.2,NA,NA,4.8,5.6,"Age","75+","C1","T2","MD203","Crude","BOC03","AGE08",47,"POINT (-85.77449091 35.68094058)"
NA,2021,"DE","Delaware","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4639,4639,NA,NA,4309.5,4993.6,"Race","Non-Hispanic Black","C1","T1","MD101","Crude","BOC04","RAC02",10,"POINT (-75.57774117 39.00883067)"
NA,2017,"DE","Delaware","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.2,4.2,NA,NA,2.8,6.2,"Race","Non-Hispanic Black","C1","T2","MD203","Crude","BOC04","RAC02",10,"POINT (-75.57774117 39.00883067)"
NA,2016,"CT","Connecticut","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.9,2.9,NA,NA,1.2,6.9,"Race","Unknown","C1","T1","MD103","Crude","BOC04","RAC08",9,"POINT (-72.64984095 41.56266102)"
NA,2018,"NC","North Carolina","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",6878.2,6878.2,NA,NA,6795.5,6961.9,"Age","75+","C1","T1","MD101","Crude","BOC03","AGE08",37,"POINT (-79.15925046 35.46622098)"
NA,2020,"ME","Maine","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3274.6,3274.6,NA,NA,3132.5,3423.2,"Gender","Male","C1","T2","MD201","Crude","BOC02","GEN01",23,"POINT (-68.98503134 45.25422889)"
NA,2017,"SD","South Dakota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1237.6,1237.6,NA,NA,746.1,2052.9,"Race","Unknown","C1","T1","MD101","Crude","BOC04","RAC08",46,"POINT (-100.3735306 44.35313005)"
NA,2021,"WY","Wyoming","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.8,2.8,NA,NA,0.4,19.7,"Race","Unknown","C1","T2","MD203","Crude","BOC04","RAC08",56,"POINT (-108.1098304 43.23554134)"
